['overlapping.F1', 'overlapping.F1v', 'overlapping.F2', 'overlapping.F3', 'overlapping.F4', 'neighborhood.N1', 'neighborhood.N2', 'neighborhood.N3', 'neighborhood.N4', 'neighborhood.T1', 'neighborhood.LSCAvg', 'linearity.L1', 'linearity.L2', 'linearity.L3', 'dimensionality.T2', 'dimensionality.T3', 'dimensionality.T4', 'balance.C1', 'balance.C2', 'network.Density', 'network.ClsCoef', 'network.Hubs']
183,1.03678900580167,1.81877936857744,0.958,0.04,0.088,0.344,0.36461122883629,0.212,0.2,0.362,0.034984,0.146406665073598,0.172,0.128,250.0,250.0,1.0,0.811278124459133,1.66666666666667,0.122797595190381,0.644982426905903,0.294350111264107
184,0.0764630985726298,0.167927296252823,0.958,0.04,0.088,0.382,0.457042606280629,0.228,0.36,0.428,0.021436,0.371984027776081,0.372,0.352,250.0,250.0,1.0,0.952195376625958,1.14026436545442,0.0983006012024048,0.683041515148682,0.179872553374485
185,0.175164186701597,0.427517276043996,0.958,0.04,0.088,0.398,0.541165633711863,0.274,0.372,0.406,0.01398,0.236581455655339,0.318,0.334,250.0,250.0,1.0,0.987394484338338,1.0354659588673,0.0978196392785571,0.713614154047779,0.146474928966443
186,0.124023969584879,0.451897851130154,0.958,0.04,0.088,0.49,0.629319648615926,0.308,0.376,0.466,0.009844,0.199650901942609,0.336,0.278,250.0,250.0,1.0,0.956617229285287,1.12660984365164,0.0936993987975952,0.653047683841112,0.22877900321393
187,0.0047617848459825,0.0095772516989086,0.958,0.04,0.088,0.384,0.515068379666333,0.212,0.418,0.358,0.01514,0.481998958556623,0.482,0.46,250.0,250.0,1.0,0.999064931577611,1.00259536359121,0.0938196392785571,0.701594934877756,0.164524280804095
188,0.104046544601256,0.214976361332347,0.958,0.04,0.088,0.344,0.511761539790038,0.208,0.42,0.366,0.015072,0.235312143558905,0.42,0.392,250.0,250.0,1.0,0.999988458408895,1.00003200051201,0.0960080160320641,0.71765107829739,0.150005972485996
189,0.0860944633933221,0.175283354562529,0.958,0.04,0.088,0.348,0.49371334009623,0.216,0.334,0.328,0.015952,0.241026581082487,0.424,0.41,250.0,250.0,1.0,0.99971144175281,1.00080032012805,0.102805611222445,0.715789827771798,0.152481128882524
190,0.0127175421905883,0.0186036687642193,0.90719696969697,0.05,0.088,0.314,0.416852037141766,0.172,0.27,0.372,0.026156,0.203996413101831,0.204,0.194,250.0,250.0,1.0,0.729856316947157,2.07912109567445,0.115390781563126,0.638027717783362,0.256081397903166
191,0.865283318247233,0.802537657252959,0.828598484848485,0.12,0.164,0.242,0.273673251829723,0.16,0.182,0.232,0.056648,0.133996042894196,0.134,0.132,250.0,250.0,1.0,0.568307029187402,3.30871048912481,0.133947895791583,0.631126697799549,0.385072845249819
192,0.00932345562365719,0.0180475333702271,0.90719696969697,0.05,0.088,0.412,0.56057686304813,0.246,0.396,0.426,0.012864,0.437968766997879,0.438,0.43,250.0,250.0,1.0,0.988879960592613,1.03123222671802,0.0930100200400802,0.722703138798338,0.136485206083745
193,0.0235401593241445,0.0390547455734363,0.90719696969697,0.05,0.088,0.342,0.373458711123739,0.206,0.28,0.34,0.033968,0.20000005574573,0.2,0.23,250.0,250.0,1.0,0.721928094887362,2.125,0.11710621242485,0.64161154857863,0.255710048448398
194,0.212811490290704,0.43077304215748,0.90719696969697,0.05,0.088,0.464,0.557049667023884,0.302,0.396,0.442,0.013444,0.227172198096283,0.36,0.322,250.0,250.0,1.0,0.999953833266239,1.00012800819252,0.0970340681362725,0.681976272365421,0.15877865915725
195,0.189690112732078,0.434269621033186,0.90719696969697,0.05,0.088,0.374,0.467005245584881,0.256,0.314,0.402,0.021104,0.325972244992725,0.326,0.352,250.0,250.0,1.0,0.910787283866183,1.27558209389962,0.105971943887776,0.673791369347428,0.194637453932387
196,0.0507259584693697,0.17046988281781,0.90719696969697,0.05,0.088,0.41,0.55616511400301,0.256,0.436,0.442,0.01284,0.215550022756502,0.422,0.364,250.0,250.0,1.0,0.997043340210421,1.00822569243622,0.0898917835671343,0.69812693391482,0.13114241494455
197,0.00482178434670364,0.00682552499827884,0.90719696969697,0.05,0.088,0.396,0.458434811467667,0.242,0.358,0.464,0.020824,0.272000032682124,0.272,0.316,250.0,250.0,1.0,0.844319893777344,1.52504848093083,0.105643286573146,0.663113108327756,0.191079094986901
198,0.0878845579300152,0.162272868489796,0.90719696969697,0.05,0.088,0.416,0.577476704386934,0.242,0.326,0.42,0.012908,0.276000598187863,0.276,0.268,250.0,250.0,1.0,0.849943112343072,1.50220193770518,0.10662124248497,0.650828273983892,0.228342301692592
199,0.0468107224323416,0.0726495512025678,0.90719696969697,0.05,0.088,0.33,0.405305863392959,0.202,0.32,0.366,0.026352,0.28399950639073,0.284,0.262,250.0,250.0,1.0,0.86084400620155,1.45888740262806,0.106845691382766,0.674699637855733,0.19923318837729
200,6.42067320898529,9.23721158135557,0.315656565656566,0.65,0.692,0.036,0.131441754779068,0.014,0.024,0.08,0.156352,8.59520582354483e-05,0.002,0.02,250.0,250.0,1.0,0.950672092687066,1.14500214500215,0.147390781563126,0.672585431742273,0.376701310688755
201,17.8986839073949,7.24299588612765,0.0840000000000001,0.88,0.898,0.08,0.124157451605939,0.058,0.012,0.062,0.172972,0.0161280018535906,0.036,0.00600000000000001,250.0,250.0,1.0,0.855450810560131,1.48015873015873,0.145274549098196,0.667693831671481,0.445652443501623
202,7.94953953283227,8.13725673323727,0.25,0.72,0.804,0.08,0.13220761302492,0.048,0.01,0.074,0.152252,0.0153066683520452,0.04,0.022,250.0,250.0,1.0,0.920939448194065,1.24110728628801,0.146028056112224,0.671540874277997,0.40272429578472
203,0.928393482693717,3.24971774810298,0.625,0.36,0.456,0.136,0.204701456193346,0.072,0.162,0.092,0.070876,0.130604353452484,0.174,0.146,250.0,250.0,1.0,0.995829476472405,1.01161911199086,0.131422845691383,0.697453785499207,0.217003039619882
204,2.44130454149055,4.23323503887728,0.625,0.36,0.36,0.11,0.189264248589784,0.04,0.068,0.09,0.081404,0.135146615970461,0.082,0.0659999999999999,250.0,250.0,1.0,0.999434389624024,1.00156923027654,0.13834869739479,0.684311775634218,0.281784332359143
205,1.04148217025432,2.78647067151431,0.842171717171717,0.15,0.15,0.106,0.165834061152319,0.056,0.13,0.106,0.116832,0.143241508155987,0.164,0.158,250.0,250.0,1.0,0.94433082595598,1.16491452917439,0.129058116232465,0.678183052992469,0.293888995371541
206,0.949239139984752,3.03002542711015,0.684343434343434,0.3,0.328,0.07,0.192914296333867,0.034,0.132,0.12,0.081644,0.133607813446561,0.212,0.176,250.0,250.0,1.0,0.999896123463935,1.00028804147797,0.135462925851703,0.693838949156442,0.239271128790628
207,1.26536029551446,2.25078444859106,0.791,0.2,0.2,0.136,0.199968939491282,0.062,0.194,0.146,0.07986,0.168762221557873,0.208,0.218,250.0,250.0,1.0,0.992774453987808,1.02020202020202,0.129034068136273,0.700095373469668,0.249622118254069
208,1.6499216707587,4.79178555037268,1.0,0.0,0.0,0.072,0.176957146415679,0.044,0.092,0.1,0.094704,0.0951817410616113,0.124,0.12,250.0,250.0,1.0,0.98581503717892,1.03998368013056,0.141354709418838,0.679454545595345,0.319746266559763
209,0.68119856740303,1.23107757320943,0.789141414141414,0.2,0.2,0.112,0.215944581534282,0.052,0.244,0.114,0.065544,0.160401476427178,0.298,0.248,250.0,250.0,1.0,0.942683189255492,1.17013888888889,0.124448897795591,0.721233634657888,0.24131215463856
210,4.31884819260345,6.57959355457828,0.368686868686869,0.6,0.616,0.076,0.163221509468904,0.034,0.092,0.13,0.113316,0.0853599053797888,0.102,0.07,250.0,250.0,1.0,0.979543819529463,1.05808746048472,0.13774749498998,0.673571390238764,0.346240459394302
211,0.0369184544118287,0.0728157422046515,1.0,0.0,0.0,0.166,0.316307122548069,0.078,0.254,0.182,0.0325,0.274821738610074,0.364,0.394,250.0,250.0,1.0,0.999064931577611,1.00259536359121,0.10914629258517,0.72481416066611,0.173732860308087
212,0.713797709489309,2.04703963545679,1.0,0.0,0.0,0.15,0.230221041066577,0.06,0.196,0.162,0.065336,0.176894527879996,0.222,0.154,250.0,250.0,1.0,0.99440665256278,1.015608875129,0.118973947895792,0.687171839012871,0.241247680016945
213,0.117818667838995,0.250954534061052,1.0,0.0,0.0,0.15,0.273757545251482,0.07,0.24,0.156,0.046044,0.252708502574391,0.29,0.336,250.0,250.0,1.0,0.989587521222056,1.02922077922078,0.116312625250501,0.699316709714992,0.155861423729426
214,0.464995537303711,0.802706552495733,0.917,0.08,0.08,0.13,0.216476061510078,0.058,0.152,0.118,0.0668,0.246695798300577,0.236,0.218,250.0,250.0,1.0,0.998048596316561,1.00542266288043,0.128056112224449,0.70923474678466,0.223151941625572
215,0.0188087645881261,0.038792611269525,1.0,0.0,0.0,0.122,0.229209985421332,0.034,0.232,0.13,0.05842,0.401996884885517,0.402,0.412,250.0,250.0,1.0,0.972108503637691,1.07990149586516,0.130196392785571,0.715346545939691,0.226784706425236
216,0.130816468328833,0.459338586120877,0.875,0.12,0.164,0.22,0.329006258749923,0.114,0.334,0.19,0.02964,0.181714740401846,0.45,0.354,250.0,250.0,1.0,0.99971144175281,1.00080032012805,0.106541082164329,0.731345563455294,0.174443197847412
217,0.170756246748791,0.396858071909574,0.946969696969697,0.05,0.05,0.13,0.229706462194109,0.054,0.23,0.132,0.060764,0.274485314352514,0.266,0.304,250.0,250.0,1.0,0.976500468757824,1.0669698222406,0.124769539078156,0.705715213266896,0.225875733583127
218,0.127303672695439,0.284102071209196,1.0,0.0,0.0,0.184,0.283030756197739,0.082,0.258,0.178,0.04414,0.186377054826136,0.456,0.45,250.0,250.0,1.0,0.983269211096519,1.04730083857442,0.11397995991984,0.705038271956841,0.206309050752793
219,0.0437160576599597,0.0830912870416678,1.0,0.0,0.0,0.152,0.276582753553819,0.07,0.212,0.146,0.043104,0.407980836361823,0.408,0.414,250.0,250.0,1.0,0.975438352685378,1.07008479067303,0.118436873747495,0.701710837852287,0.268772704288351
220,0.848312598492331,1.76077701066629,0.893939393939394,0.1,0.1,0.198,0.274757793842531,0.108,0.258,0.16,0.04348,0.185748404100579,0.232,0.198,250.0,250.0,1.0,0.998603020237809,1.00387951073278,0.116192384769539,0.7159660267888,0.190441687533087
221,0.767039033684859,1.54724019277912,0.842171717171717,0.15,0.15,0.198,0.323022108555783,0.106,0.304,0.22,0.031768,0.17935758777578,0.256,0.242,250.0,250.0,1.0,0.998048596316561,1.00542266288043,0.110340681362725,0.725283264877138,0.166249525271462
222,0.289019588267011,1.00692658109782,1.0,0.0,0.0,0.206,0.32638215748569,0.126,0.296,0.182,0.032104,0.218182153371935,0.256,0.216,250.0,250.0,1.0,0.999584463931398,1.00115266393443,0.112312625250501,0.693709879927143,0.210120091051345
223,0.227069891705597,0.493336258015583,0.875,0.12,0.208,0.148,0.262611785890854,0.06,0.224,0.134,0.04564,0.236466493541147,0.35,0.36,250.0,250.0,1.0,0.998603020237809,1.00387951073278,0.120080160320641,0.729658459845606,0.21618123941326
224,0.109343868841534,0.228405706865523,1.0,0.0,0.0,0.142,0.245370383664468,0.066,0.246,0.14,0.051796,0.245731283410986,0.358,0.368,250.0,250.0,1.0,0.997736670342035,1.006291730868,0.122332665330661,0.721834299065325,0.197844742056605
225,1.00803472600732,2.00382279387669,0.833,0.16,0.16,0.196,0.279851368485538,0.114,0.214,0.184,0.042836,0.178338444093582,0.254,0.202,250.0,250.0,1.0,0.999953833266239,1.00012800819252,0.116288577154309,0.701201268991095,0.217038695803618
226,0.126067386985491,0.269674016995703,0.736900252525252,0.15,0.252,0.186,0.353330691295058,0.076,0.288,0.198,0.026656,0.222553174867896,0.436,0.346,250.0,250.0,1.0,0.995829476472405,1.01161911199086,0.106084168336673,0.700376003824867,0.179703335682071
227,0.200020204461591,0.531709272094404,1.0,0.0,0.0,0.25,0.406581815388076,0.118,0.314,0.26,0.020712,0.227080022183464,0.32,0.284,250.0,250.0,1.0,0.999988458408895,1.00003200051201,0.0997354709418838,0.696557260212311,0.183888885302852
228,0.355368879537905,1.4429483930325,0.89520202020202,0.1,0.1,0.264,0.327077959590244,0.104,0.272,0.27,0.03404,0.176906188583216,0.286,0.27,250.0,250.0,1.0,0.999988458408895,1.00003200051201,0.107551102204409,0.709479757669007,0.198677043267411
229,0.43294197338866,0.697806725066761,1.0,0.0,0.0,0.208,0.295617389117711,0.106,0.23,0.2,0.04094,0.2290318580027,0.278,0.252,250.0,250.0,1.0,0.984990009845157,1.04235017319129,0.110220440881764,0.684267999415997,0.220648841024719
230,0.161557221998143,0.380224059038421,0.917,0.08,0.08,0.224,0.371517929929857,0.128,0.274,0.226,0.025904,0.234815644544101,0.376,0.34,250.0,250.0,1.0,0.98581503717892,1.03998368013056,0.104280561122244,0.683883217417852,0.233832785370558
231,0.32888123780848,0.692749599977107,1.0,0.0,0.0,0.288,0.399388811079534,0.134,0.306,0.256,0.022876,0.220877619738698,0.332,0.314,250.0,250.0,1.0,0.995829476472405,1.01161911199086,0.102412825651303,0.684555686986373,0.157651441012358
232,0.208787558671355,0.430149584054085,1.0,0.0,0.0,0.262,0.411666872612873,0.14,0.262,0.246,0.02192,0.235705828276112,0.298,0.28,250.0,250.0,1.0,0.993885872489772,1.017072501654,0.105330661322645,0.681614105630221,0.183604268428933
233,0.507686494104155,1.16805534502837,1.0,0.0,0.0,0.216,0.374489647730385,0.142,0.268,0.222,0.024644,0.222824671243771,0.218,0.204,250.0,250.0,1.0,0.995378438820226,1.01288244766506,0.111342685370741,0.695284793314859,0.205789391920067
234,0.163009762556646,0.310241135769066,1.0,0.0,0.0,0.166,0.34884586147154,0.106,0.284,0.212,0.029488,0.216366372756718,0.354,0.334,250.0,250.0,1.0,0.972108503637691,1.07990149586516,0.1127374749499,0.694526345995193,0.305167676406463
235,0.393360456983102,0.97014251124765,0.875,0.12,0.12,0.272,0.365620937498779,0.148,0.294,0.276,0.02606,0.197901244379336,0.332,0.292,250.0,250.0,1.0,0.998337376521882,1.00461864134967,0.101210420841683,0.716217792618732,0.165873630633253
236,0.360653558750374,0.823288825063924,0.958,0.04,0.04,0.26,0.399473277926208,0.136,0.268,0.244,0.022168,0.218052473534592,0.288,0.254,250.0,250.0,1.0,0.995829476472405,1.01161911199086,0.107414829659319,0.688065714635191,0.197618808038378
237,0.00456622293310609,0.0143164115324281,1.0,0.0,0.0,0.308,0.481116719811134,0.164,0.392,0.308,0.015216,0.220161886851347,0.444,0.474,250.0,250.0,1.0,0.999261214022784,1.00205009930168,0.0911663326653307,0.696881406740288,0.156731828363307
238,0.413931075873316,0.976321342574783,1.0,0.0,0.0,0.208,0.372405794097219,0.096,0.278,0.22,0.024192,0.206194939420584,0.3,0.274,250.0,250.0,1.0,0.972108503637691,1.07990149586516,0.106468937875751,0.691364309213738,0.2315768242065
239,0.411239572738038,0.795572164406277,0.946969696969697,0.05,0.05,0.218,0.384655456737161,0.124,0.276,0.224,0.0248,0.210802578557544,0.314,0.272,250.0,250.0,1.0,0.984141410534035,1.04478905956062,0.106132264529058,0.699076667921919,0.225576313710528
240,0.289526844699885,0.673175894004512,0.946969696969697,0.05,0.05,0.27,0.417008852107764,0.156,0.336,0.242,0.020196,0.221126890646986,0.314,0.278,250.0,250.0,1.0,0.99093240356837,1.02540670166569,0.104008016032064,0.673854781362658,0.239015954412085
241,0.497198827603474,0.974584349457802,1.0,0.0,0.0,0.232,0.383569466986383,0.148,0.246,0.198,0.024576,0.224614121458254,0.232,0.242,250.0,250.0,1.0,0.995378438820226,1.01288244766506,0.110060120240481,0.706097373375299,0.210608948165866
242,0.0107350386223017,0.0232140470980338,1.0,0.0,0.0,0.328,0.457950140555129,0.19,0.376,0.31,0.017672,0.268741901524353,0.426,0.396,250.0,250.0,1.0,0.999434389624024,1.00156923027654,0.0947575150300601,0.720158378544656,0.142056364817328
243,0.0769279807329402,0.224896558754488,1.0,0.0,0.0,0.26,0.420114225413372,0.134,0.33,0.278,0.020604,0.415576510627982,0.416,0.394,250.0,250.0,1.0,0.979543819529463,1.05808746048472,0.100921843687375,0.712173120537084,0.192677672154307
244,0.321990962708809,0.659509751141239,0.958,0.04,0.04,0.21,0.356906273750063,0.096,0.342,0.266,0.027376,0.202538315121473,0.372,0.314,250.0,250.0,1.0,0.992774453987808,1.02020202020202,0.106517034068136,0.730336717258016,0.169626096713574
245,0.358150461155817,0.99568763039314,0.917,0.08,0.08,0.312,0.424310969646843,0.16,0.32,0.3,0.019036,0.204753819415235,0.278,0.272,250.0,250.0,1.0,0.998845535995202,1.00320512820513,0.102076152304609,0.684041278989029,0.209352625932565
246,0.619972104470761,1.49169354779993,0.875,0.12,0.12,0.24,0.352531026050999,0.11,0.312,0.246,0.02734,0.17592981512241,0.308,0.244,250.0,250.0,1.0,0.999261214022784,1.00205009930168,0.108513026052104,0.724979642483229,0.169871491688129
247,0.197833675769355,0.783718800340681,1.0,0.0,0.0,0.184,0.361937788564842,0.084,0.27,0.222,0.027352,0.233898234868237,0.238,0.29,250.0,250.0,1.0,0.99971144175281,1.00080032012805,0.108857715430862,0.680115569598386,0.274099192320687
248,0.04311501051631,0.108017468113077,1.0,0.0,0.0,0.354,0.511896348003307,0.17,0.372,0.308,0.013468,0.247681882876428,0.346,0.366,250.0,250.0,1.0,0.991569769306381,1.02360330899613,0.0952545090180361,0.696285205663558,0.190056929260976
249,0.162457323410261,0.359708217580093,1.0,0.0,0.0,0.302,0.476358479423532,0.148,0.384,0.296,0.015068,0.236612614190877,0.366,0.346,250.0,250.0,1.0,0.99740158856774,1.00722601364914,0.0905330661322645,0.714364556876482,0.226583616749363
250,0.0740782471171027,0.163872691315259,1.0,0.0,0.0,0.228,0.373790791972396,0.134,0.296,0.232,0.026388,0.243818047802774,0.382,0.372,250.0,250.0,1.0,0.997736670342035,1.006291730868,0.112176352705411,0.714157261675807,0.188408506904752
251,0.250094196313898,0.710091455430146,0.958,0.04,0.04,0.318,0.465102137861301,0.18,0.352,0.308,0.016156,0.216290299946564,0.318,0.33,250.0,250.0,1.0,0.997736670342035,1.006291730868,0.0983166332665331,0.682315745099417,0.162678856201791
252,0.226291873068592,0.732960764016839,1.0,0.0,0.0,0.256,0.364456708983679,0.142,0.318,0.242,0.027808,0.210940479868221,0.298,0.216,250.0,250.0,1.0,0.980510717879657,1.05527877801345,0.10703006012024,0.690191640121019,0.208964016085631
253,0.178952241859731,0.32843109431404,0.893939393939394,0.1,0.1,0.22,0.372146299839639,0.136,0.31,0.214,0.026204,0.269222512213789,0.276,0.262,250.0,250.0,1.0,0.988148956306428,1.03331381352072,0.106885771543086,0.691830468195466,0.224942917972609
254,0.0548524930421857,0.216742097676033,1.0,0.0,0.0,0.282,0.44948303804992,0.154,0.322,0.306,0.018416,0.252440801620543,0.336,0.36,250.0,250.0,1.0,0.99971144175281,1.00080032012805,0.101282565130261,0.692844737605731,0.164999454214001
255,0.250266587107854,0.475795283925514,1.0,0.0,0.0,0.336,0.498037372245064,0.188,0.352,0.312,0.01428,0.237618209001848,0.312,0.334,250.0,250.0,1.0,0.992774453987808,1.02020202020202,0.0966012024048096,0.692974983672658,0.18278887221799
256,0.0533215080414105,0.181065388666863,1.0,0.0,0.0,0.286,0.402209457145525,0.146,0.332,0.25,0.020832,0.242910839086252,0.38,0.38,250.0,250.0,1.0,0.996661913732039,1.00929096140554,0.0982925851703407,0.718284814708272,0.195032652622627
257,0.538107757026532,1.27878687537565,1.0,0.0,0.0,0.23,0.372077128712732,0.112,0.236,0.228,0.02724,0.217530281910166,0.204,0.186,250.0,250.0,1.0,0.979543819529463,1.05808746048472,0.113851703406814,0.678713398066722,0.255095953172652
258,0.175854116804655,0.504639990070948,1.0,0.0,0.0,0.31,0.421620678282631,0.168,0.312,0.278,0.019172,0.224711653809368,0.376,0.358,250.0,250.0,1.0,0.998337376521882,1.00461864134967,0.0993907815631263,0.720080281593772,0.169184876272463
259,0.170435798431594,0.336334146619736,1.0,0.0,0.0,0.292,0.416425129753058,0.16,0.354,0.28,0.021324,0.222998511678654,0.42,0.376,250.0,250.0,1.0,0.998048596316561,1.00542266288043,0.0997274549098196,0.700209181486222,0.197960329409731
260,0.213396841720111,0.716101118910832,1.0,0.0,0.0,0.378,0.512560904004251,0.198,0.338,0.316,0.013984,0.240383104513083,0.272,0.304,250.0,250.0,1.0,0.999261214022784,1.00205009930168,0.101434869739479,0.670657026362744,0.208802864199229
261,0.00254968698993602,0.00517627721170119,1.0,0.0,0.0,0.372,0.534352384576312,0.22,0.422,0.364,0.012372,0.47800068959494,0.478,0.48,250.0,250.0,1.0,0.998603020237809,1.00387951073278,0.0870701402805611,0.673690607597763,0.204141389602726
262,0.316721523221456,0.722080196806966,1.0,0.0,0.0,0.306,0.452672837635743,0.172,0.332,0.314,0.017456,0.224965608675964,0.316,0.27,250.0,250.0,1.0,0.999434389624024,1.00156923027654,0.10289378757515,0.691991355408787,0.197991785259677
263,0.071207954806718,0.153293053002387,1.0,0.0,0.0,0.33,0.489901221633254,0.152,0.36,0.302,0.015164,0.268942915515265,0.354,0.35,250.0,250.0,1.0,0.999261214022784,1.00205009930168,0.0962164328657315,0.66372982089792,0.185751837963164
264,0.0998590731549259,0.201785298809046,1.0,0.0,0.0,0.372,0.535342719110588,0.222,0.4,0.328,0.012196,0.253628848544763,0.374,0.346,250.0,250.0,1.0,0.99440665256278,1.015608875129,0.0927775551102204,0.692028959840183,0.178142837668852
265,0.0331223252978639,0.0663083177256227,1.0,0.0,0.0,0.298,0.467291066706946,0.126,0.4,0.312,0.016172,0.256576442596813,0.434,0.394,250.0,250.0,1.0,0.996257296837528,1.01042202779207,0.0969218436873747,0.710712389119446,0.171506814301435
266,0.100052609690386,0.248043782907697,1.0,0.0,0.0,0.362,0.498559011155436,0.21,0.39,0.318,0.014684,0.245696702146585,0.348,0.366,250.0,250.0,1.0,0.999584463931398,1.00115266393443,0.0963366733466934,0.690004393315652,0.177849237817554
267,0.0465317639495558,0.0875428336485456,1.0,0.0,0.0,0.312,0.478083141418694,0.156,0.366,0.31,0.015576,0.2448282879466,0.44,0.364,250.0,250.0,1.0,0.998337376521882,1.00461864134967,0.0927374749498998,0.703315551498381,0.14170709912297
268,0.0267876122372128,0.0739808842910197,1.0,0.0,0.0,0.292,0.487495575282661,0.164,0.36,0.288,0.015816,0.23630600540613,0.404,0.384,250.0,250.0,1.0,0.999988458408895,1.00003200051201,0.0969699398797595,0.671769232284369,0.233977920371826
269,0.271274497059841,0.73556289724717,1.0,0.0,0.0,0.286,0.388563335960668,0.16,0.308,0.286,0.024248,0.222260681163447,0.328,0.286,250.0,250.0,1.0,0.998337376521882,1.00461864134967,0.105627254509018,0.705532903445306,0.18632807289746
270,0.163356318110397,0.310630631544195,0.893939393939394,0.1,0.1,0.32,0.481102355241933,0.158,0.406,0.328,0.015416,0.244010050867659,0.398,0.37,250.0,250.0,1.0,0.999584463931398,1.00115266393443,0.096625250501002,0.702240274532993,0.157729617117015
271,0.630145536794818,1.43749476403622,0.875,0.12,0.12,0.294,0.392082088267477,0.12,0.29,0.3,0.022912,0.186897151189202,0.266,0.182,250.0,250.0,1.0,0.999815327154921,1.00051213110556,0.107663326653307,0.680437838231183,0.19035841365896
272,0.0484063937205101,0.126955015647263,1.0,0.0,0.0,0.326,0.507070407174909,0.142,0.378,0.336,0.014364,0.259681591856155,0.366,0.386,250.0,250.0,1.0,0.999434389624024,1.00156923027654,0.0977314629258517,0.679233501823133,0.189839014217228
273,0.367843065415659,0.839778684210727,1.0,0.0,0.0,0.308,0.43283029743443,0.148,0.276,0.334,0.020256,0.224272641440294,0.284,0.28,250.0,250.0,1.0,0.998845535995202,1.00320512820513,0.105114228456914,0.694496716929016,0.175244679606706
274,0.373818952540025,0.966442942067968,1.0,0.0,0.0,0.314,0.473508063185838,0.184,0.336,0.288,0.015972,0.194853722217501,0.31,0.312,250.0,250.0,1.0,0.999896123463935,1.00028804147797,0.103310621242485,0.703358396409672,0.185586220908225
275,0.193606189366447,0.476253159952304,0.958,0.04,0.04,0.29,0.47453185217941,0.15,0.326,0.322,0.015828,0.230395288218753,0.342,0.336,250.0,250.0,1.0,0.999815327154921,1.00051213110556,0.098501002004008,0.691824302460635,0.191555468239026
276,0.0980993336872951,0.375719653998428,1.0,0.0,0.0,0.352,0.518736482555971,0.186,0.358,0.312,0.01302,0.206878501656566,0.39,0.362,250.0,250.0,1.0,0.998048596316561,1.00542266288043,0.0974669338677355,0.726187248202622,0.14932241672222
277,0.132549373719265,0.345452569207291,1.0,0.0,0.0,0.314,0.438334762014474,0.15,0.352,0.288,0.01958,0.221617630425445,0.418,0.388,250.0,250.0,1.0,0.999896123463935,1.00028804147797,0.0975951903807615,0.704479489316206,0.162795051882141
278,0.0432209762003491,0.105585161245361,1.0,0.0,0.0,0.378,0.542043014506467,0.206,0.424,0.368,0.012232,0.24041032157781,0.44,0.444,250.0,250.0,1.0,0.998048596316561,1.00542266288043,0.0895150300601202,0.688110149198747,0.256393316803532
279,0.042123514876157,0.147320371604708,1.0,0.0,0.0,0.256,0.421261239931339,0.136,0.248,0.282,0.021376,0.278445339718595,0.308,0.308,250.0,250.0,1.0,0.99093240356837,1.02540670166569,0.112545090180361,0.695698652554495,0.164970715822063
280,0.0667148893944507,0.151544321603147,1.0,0.0,0.0,0.302,0.473001056172226,0.172,0.41,0.31,0.015412,0.234461713770858,0.436,0.416,250.0,250.0,1.0,0.999815327154921,1.00051213110556,0.0938356713426854,0.717410599501971,0.189200967527675
281,0.0510207525699401,0.129894222496765,1.0,0.0,0.0,0.374,0.52441698746218,0.238,0.38,0.33,0.012936,0.234355935663237,0.41,0.412,250.0,250.0,1.0,0.99971144175281,1.00080032012805,0.0927535070140281,0.678420767982693,0.195648846472103
282,0.041457387607667,0.0855588351264426,1.0,0.0,0.0,0.356,0.524034218387463,0.186,0.404,0.362,0.013656,0.436008897515054,0.436,0.444,250.0,250.0,1.0,0.988148956306428,1.03331381352072,0.0915430861723447,0.694376554913802,0.171448696458538
283,0.105041631978428,0.394371321179584,1.0,0.0,0.0,0.348,0.520042768740866,0.198,0.376,0.308,0.013284,0.22219579493537,0.376,0.334,250.0,250.0,1.0,0.999988458408895,1.00003200051201,0.0974188376753507,0.685380761883042,0.169294680274736
284,0.0541411900002848,0.138789591637019,1.0,0.0,0.0,0.326,0.488799856031976,0.156,0.4,0.318,0.01476,0.434004543500518,0.434,0.418,250.0,250.0,1.0,0.987394484338338,1.0354659588673,0.0930741482965932,0.710795520800574,0.183356896701731
285,0.112492600198165,0.291229382675118,1.0,0.0,0.0,0.348,0.502245813724949,0.174,0.414,0.328,0.013812,0.232789040066111,0.42,0.372,250.0,250.0,1.0,0.999988458408895,1.00003200051201,0.0917755511022044,0.72052767616586,0.125158757226426
286,0.105440400291972,0.323950350976893,1.0,0.0,0.0,0.31,0.477944155221732,0.18,0.318,0.302,0.01576,0.251219624842859,0.302,0.328,250.0,250.0,1.0,0.995829476472405,1.01161911199086,0.0998797595190381,0.687975108401822,0.197503522325019
287,0.025698705496474,0.100859605254954,0.958,0.04,0.04,0.342,0.51844907142003,0.178,0.386,0.328,0.012936,0.44182969808585,0.442,0.464,250.0,250.0,1.0,0.990271661410388,1.02727906712726,0.0946292585170341,0.68317267827529,0.24378896131472
288,0.112925714816521,0.405546555184205,1.0,0.0,0.0,0.422,0.573867629786267,0.246,0.372,0.378,0.011136,0.213904556348433,0.386,0.366,250.0,250.0,1.0,0.999815327154921,1.00051213110556,0.0919118236472946,0.687912656894428,0.159301225196942
